window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
8528,Appliances(t+20),2.455,0.757,0.371,0.52,1.0,0.001,0.004,3529,13.317599058151245,1.9590263366699219
8528,Appliances(t+25),2.634,1.425,0.657,0.704,1.0,-0.003,0.004,3589,13.317599058151245,1.9590263366699219
8528,Appliances(t+30),3.274,1.35,0.584,0.647,0.999,-0.005,0.005,3569,13.317599058151245,1.9590263366699219
9184,Appliances(t+5),15.235,3.454,0.896,1.949,0.979,-0.017,0.023,4106,13.818932056427002,1.9590263366699219
9184,Appliances(t+10),0.709,0.172,0.083,0.116,1.0,-0.0,0.001,4158,13.818932056427002,1.9590263366699219
9184,Appliances(t+15),5.842,1.104,0.447,0.859,0.997,-0.007,0.009,4107,13.818932056427002,1.9590263366699219
9184,Appliances(t+20),3.29,0.602,0.266,0.483,0.999,-0.004,0.005,4176,13.818932056427002,1.9590263366699219
9184,Appliances(t+25),1.848,0.267,0.139,0.226,1.0,0.001,0.003,4162,13.818932056427002,1.9590263366699219
9184,Appliances(t+30),1.417,0.372,0.184,0.26,1.0,-0.0,0.002,4159,13.818932056427002,1.9590263366699219
9840,Appliances(t+5),0.58,0.22,0.111,0.156,1.0,0.001,0.003,3665,13.782891988754272,1.9590263366699219
9840,Appliances(t+10),0.475,0.179,0.09,0.12,1.0,-0.0,0.002,3704,13.782891988754272,1.9590263366699219
9840,Appliances(t+15),0.575,0.224,0.114,0.151,1.0,0.001,0.003,3699,13.782891988754272,1.9590263366699219
9840,Appliances(t+20),0.479,0.211,0.107,0.126,1.0,0.001,0.003,3732,13.782891988754272,1.9590263366699219
9840,Appliances(t+25),2.102,0.589,0.264,0.329,0.996,-0.002,0.011,3668,13.782891988754272,1.9590263366699219
9840,Appliances(t+30),2.146,0.455,0.202,0.274,0.996,-0.003,0.011,3764,13.782891988754272,1.9590263366699219
10496,Appliances(t+5),0.125,0.012,0.006,0.014,1.0,0.0,0.0,3561,13.813277244567871,1.9590263366699219
10496,Appliances(t+10),8.813,0.177,0.101,0.724,0.994,0.006,0.014,3528,13.813277244567871,1.9590263366699219
10496,Appliances(t+15),0.09,0.009,0.005,0.011,1.0,-0.0,0.0,3591,13.813277244567871,1.9590263366699219
10496,Appliances(t+20),0.822,0.084,0.041,0.095,1.0,-0.001,0.001,3574,13.813277244567871,1.9590263366699219
10496,Appliances(t+25),0.856,0.076,0.039,0.084,1.0,0.001,0.001,3594,13.813277244567871,1.9590263366699219
10496,Appliances(t+30),0.136,0.014,0.007,0.016,1.0,0.0,0.0,3534,13.813277244567871,1.9590263366699219
11152,Appliances(t+5),0.669,0.269,0.133,0.146,0.996,-0.002,0.011,4347,13.533907413482666,1.9590263366699219
11152,Appliances(t+10),0.363,0.115,0.056,0.058,0.999,-0.001,0.006,4395,13.533907413482666,1.9590263366699219
11152,Appliances(t+15),0.293,0.13,0.064,0.061,0.999,-0.0,0.005,4370,13.533907413482666,1.9590263366699219
11152,Appliances(t+20),0.589,0.273,0.134,0.137,0.997,-0.002,0.01,4381,13.533907413482666,1.9590263366699219
11152,Appliances(t+25),1.102,0.633,0.309,0.326,0.989,-0.002,0.018,4460,13.533907413482666,1.9590263366699219
11152,Appliances(t+30),0.467,0.255,0.129,0.131,0.998,0.002,0.008,4455,13.533907413482666,1.9590263366699219
