window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
100764,use [kW](t+5),0.076,56.991,7.147,0.044,0.955,-0.017,0.013,2528,43.63955092430115,2.003265380859375
100764,use [kW](t+10),0.075,45.033,7.296,0.045,0.956,-0.014,0.013,2538,43.63955092430115,2.003265380859375
100764,use [kW](t+15),0.077,55.526,6.936,0.043,0.954,-0.025,0.013,2546,43.63955092430115,2.003265380859375
100764,use [kW](t+20),0.083,39.826,6.661,0.042,0.948,-0.031,0.014,2563,43.63955092430115,2.003265380859375
100764,use [kW](t+25),0.078,51.275,6.256,0.04,0.954,-0.014,0.013,2572,43.63955092430115,2.003265380859375
100764,use [kW](t+30),0.061,32.636,6.029,0.036,0.967,-0.0,0.01,2555,43.63955092430115,2.003265380859375
109161,use [kW](t+5),0.1,789.463,10.279,0.062,0.905,-0.067,0.033,3029,42.92947244644165,2.003265380859375
109161,use [kW](t+10),0.132,948.577,11.069,0.072,0.835,-0.086,0.043,3000,42.92947244644165,2.003265380859375
109161,use [kW](t+15),0.127,1146.329,10.993,0.072,0.846,-0.085,0.042,3000,42.92947244644165,2.003265380859375
109161,use [kW](t+20),0.13,1291.722,10.721,0.073,0.84,-0.106,0.042,2946,42.92947244644165,2.003265380859375
109161,use [kW](t+25),0.125,1146.328,11.683,0.076,0.851,-0.093,0.041,3002,42.92947244644165,2.003265380859375
109161,use [kW](t+30),0.13,1121.353,11.319,0.075,0.84,-0.107,0.042,2970,42.92947244644165,2.003265380859375
117558,use [kW](t+5),0.156,131.46,10.825,0.074,0.846,-0.099,0.044,3663,43.2470383644104,2.003265380859375
117558,use [kW](t+10),0.114,113.844,10.127,0.062,0.919,-0.072,0.032,3683,43.2470383644104,2.003265380859375
117558,use [kW](t+15),0.389,124.424,10.564,0.1,0.023,-0.145,0.114,3638,43.2470383644104,2.003265380859375
117558,use [kW](t+20),0.131,116.161,10.476,0.066,0.89,-0.078,0.038,3642,43.2470383644104,2.003265380859375
117558,use [kW](t+25),0.15,93.172,10.635,0.072,0.855,-0.072,0.044,3684,43.2470383644104,2.003265380859375
117558,use [kW](t+30),0.177,119.187,10.923,0.079,0.799,-0.092,0.052,3692,43.2470383644104,2.003265380859375
125955,use [kW](t+5),0.093,27.571,6.818,0.054,0.971,-0.025,0.018,3042,42.95457482337952,2.003265380859375
125955,use [kW](t+10),0.086,39.087,7.417,0.05,0.975,-0.032,0.017,3024,42.95457482337952,2.003265380859375
