window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
8060,CO(GT)(t+10),0.412,18.358,8.449,0.131,1.0,-0.03,0.002,1616,2.3471827507019043,1.9590263366699219
8060,CO(GT)(t+15),0.521,15.672,6.939,0.124,1.0,-0.051,0.003,1587,2.3471827507019043,1.9590263366699219
8060,CO(GT)(t+20),0.245,9.945,5.931,0.076,1.0,-0.012,0.001,1632,2.3471827507019043,1.9590263366699219
8060,CO(GT)(t+25),3.612,47.138,2.905,0.51,0.983,-0.208,0.018,1550,2.3471827507019043,1.9590263366699219
8060,CO(GT)(t+30),0.102,2.407,1.535,0.022,1.0,-0.008,0.0,1578,2.3471827507019043,1.9590263366699219
8370,CO(GT)(t+5),6.646,122.444,4.627,0.873,0.92,-0.571,0.032,3063,2.347531795501709,1.9590263366699219
8370,CO(GT)(t+10),0.996,23.778,4.733,0.209,0.998,-0.032,0.005,3107,2.347531795501709,1.9590263366699219
8370,CO(GT)(t+15),0.363,14.817,4.305,0.121,1.0,0.074,0.002,3100,2.347531795501709,1.9590263366699219
8370,CO(GT)(t+20),0.387,16.459,4.842,0.125,1.0,0.052,0.002,3111,2.347531795501709,1.9590263366699219
8370,CO(GT)(t+25),0.402,17.527,4.879,0.131,0.671,-0.086,0.143,3061,2.347531795501709,1.9590263366699219
8370,CO(GT)(t+30),0.409,18.586,6.06,0.139,0.674,-0.035,0.146,3091,2.347531795501709,1.9590263366699219
8680,CO(GT)(t+5),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1099,2.34631085395813,1.9590263366699219
8680,CO(GT)(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1094,2.34631085395813,1.9590263366699219
8680,CO(GT)(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1071,2.34631085395813,1.9590263366699219
8680,CO(GT)(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1081,2.34631085395813,1.9590263366699219
8680,CO(GT)(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1010,2.34631085395813,1.9590263366699219
8680,CO(GT)(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1056,2.34631085395813,1.9590263366699219
8990,CO(GT)(t+5),4.555,56.111,3.468,0.559,0.962,-0.347,0.022,3315,2.3783607482910156,1.9590263366699219
8990,CO(GT)(t+10),0.161,6.323,3.438,0.05,1.0,-0.016,0.001,3299,2.3783607482910156,1.9590263366699219
8990,CO(GT)(t+15),0.106,3.824,2.833,0.035,1.0,-0.013,0.001,3322,2.3783607482910156,1.9590263366699219
8990,CO(GT)(t+20),0.154,5.969,3.15,0.042,1.0,-0.009,0.001,3317,2.3783607482910156,1.9590263366699219
8990,CO(GT)(t+25),0.162,6.497,3.516,0.045,1.0,-0.013,0.001,3344,2.3783607482910156,1.9590263366699219
8990,CO(GT)(t+30),0.096,3.877,3.009,0.032,1.0,-0.007,0.0,3318,2.3783607482910156,1.9590263366699219
