window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
25464,PM2.5(t+5),5.081,3.498,1.703,3.445,0.852,0.015,0.021,3057,5.649380445480347,1.9657821655273438
25464,PM2.5(t+10),3.511,3.122,1.602,2.958,0.86,0.019,0.014,3262,5.649380445480347,1.9657821655273438
25464,PM2.5(t+15),3.771,3.085,1.613,3.016,0.858,0.023,0.015,3361,5.649380445480347,1.9657821655273438
25464,PM2.5(t+20),3.966,2.723,1.411,2.98,0.857,0.024,0.016,3450,5.649380445480347,1.9657821655273438
25464,PM2.5(t+25),4.806,2.747,1.371,3.21,0.854,0.017,0.02,3581,5.649380445480347,1.9657821655273438
25464,PM2.5(t+30),3.88,3.506,1.801,3.202,0.855,0.024,0.016,3561,5.649380445480347,1.9657821655273438
26525,PM2.5(t+5),5.067,9.517,4.407,3.111,0.966,-0.02,0.045,3088,5.624907732009888,1.9657821655273438
26525,PM2.5(t+10),4.187,8.007,3.792,2.692,0.977,-0.009,0.037,3097,5.624907732009888,1.9657821655273438
26525,PM2.5(t+15),4.921,7.833,3.706,3.03,0.968,-0.037,0.044,3244,5.624907732009888,1.9657821655273438
26525,PM2.5(t+20),5.978,8.188,3.999,3.165,0.952,-0.01,0.053,3276,5.624907732009888,1.9657821655273438
26525,PM2.5(t+25),5.932,8.021,3.923,3.323,0.952,-0.001,0.052,3184,5.624907732009888,1.9657821655273438
26525,PM2.5(t+30),4.294,7.21,3.396,2.772,0.975,-0.012,0.038,3258,5.624907732009888,1.9657821655273438
27586,PM2.5(t+5),6.492,4.301,2.097,2.818,0.982,-0.008,0.025,2562,5.814607858657837,1.9657821655273438
27586,PM2.5(t+10),5.048,3.432,1.809,2.049,0.987,0.003,0.02,2710,5.814607858657837,1.9657821655273438
27586,PM2.5(t+15),5.229,4.361,2.214,2.738,0.986,-0.005,0.02,2829,5.814607858657837,1.9657821655273438
27586,PM2.5(t+20),4.24,4.519,2.293,2.64,0.988,-0.003,0.016,2906,5.814607858657837,1.9657821655273438
27586,PM2.5(t+25),5.599,5.0,2.383,2.757,0.984,-0.013,0.022,2912,5.814607858657837,1.9657821655273438
27586,PM2.5(t+30),4.05,3.656,1.908,2.173,0.989,0.0,0.016,2843,5.814607858657837,1.9657821655273438
28647,PM2.5(t+5),2.853,1.061,0.513,0.785,0.999,-0.004,0.008,2831,6.4477152824401855,1.9657821655273438
28647,PM2.5(t+10),3.502,2.33,1.118,1.23,0.999,-0.0,0.01,3018,6.4477152824401855,1.9657821655273438
28647,PM2.5(t+15),6.415,9.394,2.492,2.059,0.996,-0.006,0.018,3071,6.4477152824401855,1.9657821655273438
28647,PM2.5(t+20),2.045,1.677,0.791,0.771,1.0,-0.002,0.006,3214,6.4477152824401855,1.9657821655273438
28647,PM2.5(t+25),3.891,2.478,1.208,1.225,0.998,0.001,0.011,3368,6.4477152824401855,1.9657821655273438
28647,PM2.5(t+30),3.375,2.229,1.116,1.337,0.999,0.001,0.009,3402,6.4477152824401855,1.9657821655273438
29708,PM2.5(t+5),7.629,4.293,2.116,3.752,0.998,-0.004,0.014,2456,6.33235239982605,1.9657821655273438
29708,PM2.5(t+10),6.736,5.086,2.392,3.671,0.998,0.001,0.012,2742,6.33235239982605,1.9657821655273438
29708,PM2.5(t+15),7.244,6.883,2.846,3.34,0.998,0.001,0.013,2768,6.33235239982605,1.9657821655273438
29708,PM2.5(t+20),9.897,8.923,3.94,4.938,0.995,0.001,0.018,2724,6.33235239982605,1.9657821655273438
29708,PM2.5(t+25),9.498,9.543,3.951,4.937,0.996,-0.003,0.017,2899,6.33235239982605,1.9657821655273438
29708,PM2.5(t+30),7.565,12.129,4.553,4.456,0.997,-0.001,0.016,2890,6.33235239982605,1.9657821655273438
30769,PM2.5(t+5),7.934,41.112,12.903,5.408,0.988,-0.037,0.027,1999,6.153783559799194,1.9657821655273438
30769,PM2.5(t+10),7.132,36.983,11.891,4.936,0.99,-0.045,0.024,2097,6.153783559799194,1.9657821655273438
30769,PM2.5(t+15),7.912,42.579,12.898,5.447,0.986,-0.058,0.027,2104,6.153783559799194,1.9657821655273438
30769,PM2.5(t+20),7.524,38.8,12.245,5.096,0.983,-0.052,0.027,2138,6.153783559799194,1.9657821655273438
30769,PM2.5(t+25),7.267,31.662,11.058,4.784,0.977,-0.058,0.031,2063,6.153783559799194,1.9657821655273438
30769,PM2.5(t+30),9.531,37.12,12.45,5.544,0.956,-0.039,0.05,2200,6.153783559799194,1.9657821655273438
