window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
10496,Appliances(t+10),5.059,0.127,0.067,0.456,0.998,0.003,0.008,3520,13.932620763778687,1.9590263366699219
10496,Appliances(t+15),7.899,0.24,0.129,0.784,0.996,0.006,0.013,3570,13.932620763778687,1.9590263366699219
10496,Appliances(t+20),6.241,0.166,0.089,0.579,0.997,0.004,0.01,3569,13.932620763778687,1.9590263366699219
10496,Appliances(t+25),6.574,0.269,0.143,0.718,0.997,0.005,0.011,3547,13.932620763778687,1.9590263366699219
10496,Appliances(t+30),8.885,0.241,0.133,0.848,0.995,0.006,0.014,3534,13.932620763778687,1.9590263366699219
11152,Appliances(t+5),1.464,0.909,0.427,0.407,0.981,-0.005,0.024,4346,14.08397650718689,1.9590263366699219
11152,Appliances(t+10),1.492,0.864,0.398,0.341,0.981,-0.007,0.025,4386,14.08397650718689,1.9590263366699219
11152,Appliances(t+15),1.178,0.69,0.33,0.298,0.988,-0.004,0.02,4339,14.08397650718689,1.9590263366699219
11152,Appliances(t+20),1.691,1.163,0.556,0.552,0.975,-0.008,0.028,4359,14.08397650718689,1.9590263366699219
11152,Appliances(t+25),1.903,1.126,0.53,0.498,0.967,-0.004,0.032,4358,14.08397650718689,1.9590263366699219
11152,Appliances(t+30),0.857,0.621,0.31,0.268,0.993,0.0,0.014,4356,14.08397650718689,1.9590263366699219
11808,Appliances(t+5),13.639,2.612,0.856,1.935,0.942,-0.022,0.031,3285,13.341474533081055,1.9590263366699219
11808,Appliances(t+10),0.931,0.264,0.129,0.189,1.0,-0.001,0.002,3263,13.341474533081055,1.9590263366699219
11808,Appliances(t+15),1.722,0.369,0.177,0.311,0.999,-0.001,0.004,3230,13.341474533081055,1.9590263366699219
11808,Appliances(t+20),1.866,0.583,0.279,0.442,0.999,-0.001,0.004,3220,13.341474533081055,1.9590263366699219
11808,Appliances(t+25),3.444,1.163,0.528,0.863,0.997,-0.006,0.008,3297,13.341474533081055,1.9590263366699219
11808,Appliances(t+30),1.102,0.247,0.126,0.243,1.0,0.002,0.003,3266,13.341474533081055,1.9590263366699219
12464,Appliances(t+5),4.407,1.047,0.466,0.829,0.991,-0.008,0.013,3921,13.080262184143066,1.9590263366699219
12464,Appliances(t+10),2.995,0.742,0.347,0.596,0.996,-0.006,0.009,3900,13.080262184143066,1.9590263366699219
12464,Appliances(t+15),1.263,0.482,0.238,0.34,0.999,-0.001,0.004,3961,13.080262184143066,1.9590263366699219
12464,Appliances(t+20),1.565,0.518,0.265,0.385,0.999,0.002,0.004,3916,13.080262184143066,1.9590263366699219
12464,Appliances(t+25),1.807,0.658,0.334,0.452,0.998,0.002,0.005,3921,13.080262184143066,1.9590263366699219
12464,Appliances(t+30),3.796,0.868,0.391,0.641,0.993,-0.005,0.011,3863,13.080262184143066,1.9590263366699219
13120,Appliances(t+5),1.224,0.09,0.043,0.106,1.0,-0.001,0.002,3831,13.633766412734985,1.9590263366699219
13120,Appliances(t+10),0.001,0.0,0.0,0.0,1.0,0.0,0.0,3874,13.633766412734985,1.9590263366699219
13120,Appliances(t+15),0.365,0.042,0.022,0.042,1.0,0.0,0.001,3897,13.633766412734985,1.9590263366699219
13120,Appliances(t+20),0.371,0.044,0.022,0.044,1.0,0.0,0.001,3988,13.633766412734985,1.9590263366699219
13120,Appliances(t+25),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,4110,13.633766412734985,1.9590263366699219
13120,Appliances(t+30),0.385,0.047,0.024,0.047,1.0,0.001,0.001,4128,13.633766412734985,1.9590263366699219
13776,Appliances(t+5),0.831,0.403,0.193,0.193,1.0,-0.002,0.002,3606,13.711357355117798,1.9590263366699219
13776,Appliances(t+10),1.309,0.71,0.339,0.356,1.0,-0.003,0.003,3581,13.711357355117798,1.9590263366699219
13776,Appliances(t+15),1.003,0.471,0.232,0.238,1.0,-0.001,0.002,3564,13.711357355117798,1.9590263366699219
13776,Appliances(t+20),1.493,0.699,0.331,0.354,1.0,-0.003,0.003,3598,13.711357355117798,1.9590263366699219
13776,Appliances(t+25),2.389,0.938,0.424,0.496,0.999,-0.006,0.005,3562,13.711357355117798,1.9590263366699219
13776,Appliances(t+30),2.972,1.188,0.532,0.642,0.998,-0.008,0.006,3557,13.711357355117798,1.9590263366699219
14432,Appliances(t+5),3.323,1.118,0.553,0.887,0.994,0.001,0.009,3711,13.759050369262695,1.9590263366699219
14432,Appliances(t+10),5.459,1.124,0.49,0.967,0.975,-0.005,0.015,3703,13.759050369262695,1.9590263366699219
14432,Appliances(t+15),1.203,0.356,0.179,0.327,0.999,-0.0,0.003,3602,13.759050369262695,1.9590263366699219
