window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
5270,CO(GT)(t+15),0.083,0.328,0.169,0.02,1.0,-0.002,0.0,3132,2.802616596221924,1.9590263366699219
5270,CO(GT)(t+20),0.024,0.063,0.032,0.004,1.0,-0.0,0.0,3114,2.802616596221924,1.9590263366699219
5270,CO(GT)(t+25),0.092,1.483,1.118,0.018,1.0,-0.0,0.0,3102,2.802616596221924,1.9590263366699219
5270,CO(GT)(t+30),0.087,0.252,0.134,0.013,1.0,-0.002,0.0,3132,2.802616596221924,1.9590263366699219
5580,CO(GT)(t+5),0.082,0.534,0.311,0.012,1.0,-0.0,0.0,2805,2.6593518257141113,1.9590263366699219
5580,CO(GT)(t+10),0.045,0.336,0.18,0.008,1.0,-0.0,0.0,2798,2.6593518257141113,1.9590263366699219
5580,CO(GT)(t+15),0.088,0.619,0.361,0.013,1.0,-0.0,0.0,2778,2.6593518257141113,1.9590263366699219
5580,CO(GT)(t+20),0.091,0.672,0.392,0.014,1.0,-0.0,0.0,2761,2.6593518257141113,1.9590263366699219
5580,CO(GT)(t+25),0.171,1.233,0.849,0.026,1.0,-0.0,0.001,2713,2.6593518257141113,1.9590263366699219
5580,CO(GT)(t+30),0.1,0.812,0.473,0.017,1.0,-0.0,0.0,2789,2.6593518257141113,1.9590263366699219
5890,CO(GT)(t+5),0.112,3.222,1.286,0.037,1.0,-0.002,0.001,3113,2.6425487995147705,1.9590263366699219
5890,CO(GT)(t+10),0.129,2.725,1.22,0.047,1.0,-0.004,0.001,3102,2.6425487995147705,1.9590263366699219
5890,CO(GT)(t+15),0.15,2.176,0.965,0.052,1.0,-0.001,0.001,3112,2.6425487995147705,1.9590263366699219
5890,CO(GT)(t+20),0.163,2.456,1.146,0.062,1.0,-0.004,0.001,3103,2.6425487995147705,1.9590263366699219
5890,CO(GT)(t+25),0.117,1.875,0.826,0.042,1.0,-0.004,0.001,3087,2.6425487995147705,1.9590263366699219
5890,CO(GT)(t+30),0.134,0.826,0.417,0.046,1.0,-0.003,0.001,3115,2.6425487995147705,1.9590263366699219
6200,CO(GT)(t+5),0.728,12.165,2.743,0.153,0.999,0.208,0.004,3226,2.6634697914123535,1.9590263366699219
6200,CO(GT)(t+10),0.906,17.237,4.086,0.238,0.999,0.249,0.004,3245,2.6634697914123535,1.9590263366699219
6200,CO(GT)(t+15),0.827,11.095,3.04,0.17,0.324,-0.071,0.192,3216,2.6634697914123535,1.9590263366699219
6200,CO(GT)(t+20),0.222,5.68,2.185,0.073,0.953,-0.028,0.052,3194,2.6634697914123535,1.9590263366699219
6200,CO(GT)(t+25),0.291,7.653,3.02,0.103,0.923,-0.027,0.068,3191,2.6634697914123535,1.9590263366699219
6200,CO(GT)(t+30),0.244,6.708,2.526,0.082,0.95,-0.039,0.057,3203,2.6634697914123535,1.9590263366699219
6510,CO(GT)(t+5),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1352,2.8218533992767334,1.9590263366699219
6510,CO(GT)(t+10),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1378,2.8218533992767334,1.9590263366699219
6510,CO(GT)(t+15),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1363,2.8218533992767334,1.9590263366699219
6510,CO(GT)(t+20),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1358,2.8218533992767334,1.9590263366699219
6510,CO(GT)(t+25),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1358,2.8218533992767334,1.9590263366699219
6510,CO(GT)(t+30),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1353,2.8218533992767334,1.9590263366699219
6820,CO(GT)(t+5),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1136,2.669940948486328,1.9590263366699219
6820,CO(GT)(t+10),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1146,2.669940948486328,1.9590263366699219
6820,CO(GT)(t+15),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1155,2.669940948486328,1.9590263366699219
6820,CO(GT)(t+20),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1218,2.669940948486328,1.9590263366699219
6820,CO(GT)(t+25),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1209,2.669940948486328,1.9590263366699219
6820,CO(GT)(t+30),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1248,2.669940948486328,1.9590263366699219
7130,CO(GT)(t+5),0.007,0.032,0.016,0.001,1.0,-0.004,0.0,1236,2.660465955734253,1.9590263366699219
7130,CO(GT)(t+10),0.007,0.034,0.017,0.001,1.0,0.021,0.0,1246,2.660465955734253,1.9590263366699219
7130,CO(GT)(t+15),0.025,0.118,0.06,0.004,1.0,-0.007,0.0,1217,2.660465955734253,1.9590263366699219
7130,CO(GT)(t+20),0.008,0.044,0.022,0.002,1.0,-0.0,0.002,1257,2.660465955734253,1.9590263366699219
7130,CO(GT)(t+25),0.138,0.663,0.29,0.021,0.989,-0.006,0.028,1224,2.660465955734253,1.9590263366699219
7130,CO(GT)(t+30),0.799,3.205,2.083,0.115,0.651,0.04,0.16,1250,2.660465955734253,1.9590263366699219
7440,CO(GT)(t+5),0.438,30.682,4.976,0.11,1.0,0.002,0.002,2799,2.633063554763794,1.9590263366699219
7440,CO(GT)(t+10),0.166,8.671,2.747,0.037,1.0,0.0,0.001,2783,2.633063554763794,1.9590263366699219
7440,CO(GT)(t+15),0.101,8.36,4.552,0.029,1.0,0.0,0.0,2852,2.633063554763794,1.9590263366699219
7440,CO(GT)(t+20),3.509,84.012,5.409,0.485,0.998,-0.01,0.017,2842,2.633063554763794,1.9590263366699219
7440,CO(GT)(t+25),0.065,6.513,2.545,0.023,1.0,0.0,0.0,2841,2.633063554763794,1.9590263366699219
7440,CO(GT)(t+30),0.128,9.766,4.143,0.035,1.0,0.0,0.001,2803,2.633063554763794,1.9590263366699219
