window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
1441,PM2.5(t+10),0.146,1.176,0.535,66.122,-0.136,0.649,0.0,1539,1.4705185890197754,2.003265380859375
1441,PM2.5(t+15),0.18,1.494,0.682,67.568,-0.168,0.757,0.0,1534,1.4705185890197754,2.003265380859375
1441,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1517,1.4705185890197754,2.003265380859375
1441,PM2.5(t+25),0.706,0.324,0.164,0.25,1.0,0.004,0.005,1522,1.4705185890197754,2.003265380859375
1441,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1528,1.4705185890197754,2.003265380859375
1572,PM2.5(t+5),0.502,0.093,0.046,0.095,1.0,-0.001,0.001,1511,1.491530179977417,2.003265380859375
1572,PM2.5(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1508,1.491530179977417,2.003265380859375
1572,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1517,1.491530179977417,2.003265380859375
1572,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1517,1.491530179977417,2.003265380859375
1572,PM2.5(t+25),0.097,0.118,0.059,0.034,1.0,0.0,0.0,1510,1.491530179977417,2.003265380859375
1572,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1503,1.491530179977417,2.003265380859375
1703,PM2.5(t+5),1.642,0.542,0.279,0.364,0.999,0.003,0.008,1480,1.8423371315002441,2.003265380859375
1703,PM2.5(t+10),0.905,0.205,0.104,0.199,1.0,0.002,0.004,1498,1.8423371315002441,2.003265380859375
1703,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1491,1.8423371315002441,2.003265380859375
1703,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1518,1.8423371315002441,2.003265380859375
1703,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1513,1.8423371315002441,2.003265380859375
1703,PM2.5(t+30),0.196,0.333,0.168,0.113,1.0,0.003,0.003,1499,1.8423371315002441,2.003265380859375
1834,PM2.5(t+5),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1518,1.8752901554107666,2.003265380859375
1834,PM2.5(t+10),0.069,0.02,0.01,0.014,1.0,-0.0,0.0,1525,1.8752901554107666,2.003265380859375
1834,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1516,1.8752901554107666,2.003265380859375
1834,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1526,1.8752901554107666,2.003265380859375
1834,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1515,1.8752901554107666,2.003265380859375
1834,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1512,1.8752901554107666,2.003265380859375
1965,PM2.5(t+5),0.703,0.338,0.165,0.17,1.0,-0.002,0.004,1534,2.410525321960449,2.003265380859375
1965,PM2.5(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1540,2.410525321960449,2.003265380859375
1965,PM2.5(t+15),0.602,0.364,0.176,0.142,1.0,-0.002,0.004,1544,2.410525321960449,2.003265380859375
1965,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1535,2.410525321960449,2.003265380859375
1965,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1530,2.410525321960449,2.003265380859375
1965,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1539,2.410525321960449,2.003265380859375
2096,PM2.5(t+5),0.169,0.414,0.2,0.043,1.0,-0.001,0.001,1530,1.3040928840637207,2.003265380859375
2096,PM2.5(t+10),0.912,2.379,1.035,0.254,1.0,-0.005,0.006,1536,1.3040928840637207,2.003265380859375
2096,PM2.5(t+15),0.019,0.045,0.022,0.005,1.0,-0.0,0.0,1527,1.3040928840637207,2.003265380859375
2096,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1530,1.3040928840637207,2.003265380859375
2096,PM2.5(t+25),1.153,6.793,2.671,0.408,0.999,-0.006,0.007,1536,1.3040928840637207,2.003265380859375
2096,PM2.5(t+30),0.45,2.599,1.251,0.26,1.0,-0.012,0.01,1536,1.3040928840637207,2.003265380859375
2227,PM2.5(t+5),2.346,0.472,0.252,0.443,0.996,0.007,0.015,1535,1.3488781452178955,2.003265380859375
2227,PM2.5(t+10),3.666,0.813,0.372,0.764,0.988,-0.013,0.031,1526,1.3488781452178955,2.003265380859375
2227,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1519,1.3488781452178955,2.003265380859375
2227,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1535,1.3488781452178955,2.003265380859375
2227,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1520,1.3488781452178955,2.003265380859375
2227,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1533,1.3488781452178955,2.003265380859375
2358,PM2.5(t+5),0.181,0.424,0.209,15.674,0.392,0.294,0.001,1503,1.3421812057495117,2.003265380859375
2358,PM2.5(t+10),0.362,0.624,0.296,17.981,0.372,0.285,0.002,1499,1.3421812057495117,2.003265380859375
2358,PM2.5(t+15),1.007,1.857,1.079,20.66,0.308,0.263,0.004,1506,1.3421812057495117,2.003265380859375
2358,PM2.5(t+20),0.0,0.0,0.0,24.9,0.226,0.261,0.0,1508,1.3421812057495117,2.003265380859375
2358,PM2.5(t+25),0.49,1.324,0.633,20.21,0.389,0.23,0.002,1505,1.3421812057495117,2.003265380859375
2358,PM2.5(t+30),0.831,3.426,1.629,0.48,0.982,-0.023,0.055,1503,1.3421812057495117,2.003265380859375
2489,PM2.5(t+5),0.273,1.291,0.547,0.052,1.0,-0.001,0.001,1462,1.4000377655029297,2.003265380859375
2489,PM2.5(t+10),0.302,1.572,0.666,0.063,1.0,-0.001,0.001,1481,1.4000377655029297,2.003265380859375
2489,PM2.5(t+15),1.191,7.016,2.15,0.281,1.0,-0.004,0.006,1476,1.4000377655029297,2.003265380859375
